GID,GEOM_O,IDENT,ADRESSE,CAMPGPS,CODEPOST,NATURE,IDMOUVT,IDSAE,LIGNEDES,LONGARR,DATECREA,DATEDEPL,DATEGEAR,DATEGEMO,DATEGEVO,MOBILIE1,MOBILIE2,MOBILIE3,MOBILIE4,NOMARRET,REFMOB1,REFMOB2,REFMOB3,REFMOB4,VILLE,ARSCOL,PRESCORB,CONFORT,NIVACPMR,PHOTO,ARTRAN,NIVSERV,RESEAU,CDATE,MDATE
3585,360,7720,rue de la Gare,,33290,Quai Tramway,11,,C,,20161217000000,20161217000000,20161217000000,,20161217000000,,,,,GARE DE BLANQUEFORT,,,,,BLANQUEFORT,,,,,,,,TRAM,20170830151000,20170830175140
3485,360,7725,13 rue d'Aviau,,33000,Sur chaussée classique,14,,29/Lianes 5 Nord/Lianes 6,,20160725000000,20161123000000,20160725000000,20160725000000,20010101000000,Poteau,,,,Rue d'Aviau,,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175140
3576,360,7727,99 rue Mandron,,33000,Sur chaussée classique,14,,29/Lianes 5 Nord/Lianes 6,,20160725000000,20160810000000,20160725000000,20160725000000,20010101000000,Poteau,,,,Mandron,,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175140
3575,360,7729,face au 71 rue de la Course,,33000,Sur chaussée classique,14,,26/29/Lianes 5 Nord/Lianes 6,,20160725000000,20160725000000,20160725000000,20160725000000,20010101000000,Poteau,,,,Rue d'Aviau,,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175140
2598,360,772,64 avenue de Beutre,20121016000000,33600,Sur chaussée norme access,14,,23/Lianes 4,,20010101000000,20111223000000,19990823000000,20111223000000,20111223000000,Poteau,,,,Haut Livrac,,,,,PESSAC,SCOLAIRE,,,,,,,BUS,20170830151000,20170830180708
3595,360,7730,8 rue de la Course,,33000,Sur chaussée classique,14,,26/29/Lianes 5 Nord/Lianes 6,,20160725000000,20160725000000,20160725000000,20160725000000,20010101000000,Poteau,,,,Paul Doumer,,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175140
3900,360,7731,66/72 cours Georges Clemenceau,,33000,Sur chaussée classique,4,,Lianes 15/Lianes 2/Lianes 3/Lianes 4/Lianes 5 Nord,,20160224000000,20160224000000,20160224000000,20160509000000,20160224000000,Abribus V1- Ev2,,,,Tourny,7-252,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175140
401,360,773,233 rue Judaïque,20131009000000,33000,Sur chaussée norme access,6,,Lianes 1/Lianes 16,,20010101000000,,19990804000000,20050905000000,20131004000000,Abribus V1 non éclairé,,,,Lartigue, 7.203,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175116
3502,360,7741,16 rue Dorgelès,,33700,Hors chaussée intégral,6,,,,20160425000000,20160425000000,20160425000000,20160425000000,20160425000000,Poteau mobile,,,,Dorgelès,,,,,MERIGNAC,,,,,,,,,20170830151000,20170830171932
3941,360,7742,avenue de Kaolack,,33700,Sur chaussée classique,14,,Citéis 42/Corol 36/Flexo 48,,20160829000000,20160829000000,20160829000000,20161122000000,20160829000000,Poteau,,,,Kaolack,,,,,MERIGNAC,,,,,,,,BUS,20170830151000,20170830175144
3838,360,7743,avenue de Kaolack,,33700,Sur chaussée classique,14,,Citéis 42/Corol 36/Flexo 48,,20160829000000,20160829000000,20160829000000,20161122000000,20160829000000,Poteau,,,,Kaolack,,,,,MERIGNAC,,,,,,,,BUS,20170830151000,20170830175140
3992,360,7751,41 avenue du Colonel Pierre Bourgoin,,33127,Sur chaussée norme access,6,,Lianes 11/Spécifique 82/Spécifique 88,,20160725000000,20160725000000,20160725000000,20160817000000,20160725000000,Poteau,,,,Nigès,,,,,MARTIGNAS-SUR-JALLE,,,,,,,,BUS,20170830151000,20170830175144
3901,360,7772,ponton de la Cité du Vin,,33300,Ponton,4,,BatCub,,20160601000000,20160601000000,20160601000000,,20160601000000,,,,,La Cité du Vin,,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175140
3908,360,7781,cours Charles Bricaud,,33300,Sur chaussée classique,18,,Navette Matmut,,20160611000000,,,20160611000000,20160611000000,Non matérialisé,,,,Stade Matmut Atlantique,,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175140
4087,360,7794,61 rue Lamartine,,33400,Sur chaussée classique,8,,Citéis 43,,20160829000000,20160829000000,20170902000000,20170313000000,20160829000000,Poteau,,,,Centre M. Pagnol,,,,,TALENCE,,,,,,,,BUS,20170830151000,20170830175144
3578,360,7796,boulevard Jacques Chaban Delmas,,33520,Sur chaussée classique,8,,73,,20160829000000,20160829000000,20160829000000,20161201000000,20160829000000,Poteau,,,,Centre Nautique,,,,,BRUGES,,,,,,,,BUS,20170830151000,20170830175140
3995,360,7797,boulevard Jacques Chaban Delmas,,33520,Sur chaussée classique,8,,73,,20160829000000,20160829000000,20160829000000,20161201000000,20160829000000,Poteau,,,,Centre Nautique,,,,,BRUGES,,,,,,,,BUS,20170830151000,20170830175144
3942,360,7798,rue Jean Raymond Guyon,,33150,Sur chaussée classique,6,,27/Flexo 51,,20160620000000,20160620000000,20160620000000,20161130000000,20160620000000,Poteau,,,,Beausite,,,,,CENON,,,,,,,,BUS,20170830151000,20170830175144
267,360,779,831 avenue de Toulouse,20131011000000,33140,Sur chaussée norme access,8,,,,20010101000000,20130603000000,19990818000000,,20130603000000,Poteau,,,,Lamothe,,,,,CADAUJAC,,,,,,,,,20170830151000,20170830171932
625,360,77,48 rue du Docteur Albert Barraud,20111013000000,33000,Sur chaussée classique,4,,26,,20010101000000,,20000504000000,,20060119000000,Poteau,,,,Turenne,,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175116
3906,360,7811,avenue Marcel Dassault,,33700,Sur chaussée norme access,6,,Flexo 48 Résa/Lianes 11/Spécifique 82/Spécifique 88,,20160901000000,20160901000000,20160901000000,20160901000000,20160901000000,Abribus V1,,,,Thales,18-323,,,,MERIGNAC,,,,,,,,BUS,20170830151000,20170830175140
3579,360,7812,avenue Marcel Dassault,,33700,Sur chaussée norme access,6,,Lianes 11/Spécifique 82/Spécifique 88,,20160901000000,20160901000000,20160901000000,20160901000000,20160901000000,Abribus V1,,,,Thales,18-321,,,,MERIGNAC,,,,,,,,BUS,20170830151000,20170830175140
3996,360,7813,avenue Marcel Dassault,,33700,Sur chaussée norme access,6,,Flexo 48 Résa/Lianes 11/Spécifique 82/Spécifique 88,,20160901000000,20160901000000,20160901000000,20160901000000,20160901000000,Abribus V1,,,,Avenue du Phare,18-2167,,,,MERIGNAC,,,,,,,,BUS,20170830151000,20170830175144
3997,360,7814,avenue Marcel Dassault,,33700,Sur chaussée norme access,6,,Lianes 11/Spécifique 82/Spécifique 88,,20160901000000,20160901000000,20160901000000,20160901000000,20160901000000,Abribus V1,,,,Avenue du Phare,18-2003,,,,MERIGNAC,,,,,,,,BUS,20170830151000,20170830175144
1987,360,781,chemin du Solarium,20070919000000,33170,Sur chaussée classique,8,,Corol 36,,20010101000000,,19990810000000,20060929000000,,Abribus V1 éclairé,,,,Solarium,15.30,,,,GRADIGNAN,,,,,,,,BUS,20170830151000,20170830175128
3993,360,7821,36/40 cours Maréchal Juin,,33000,Sur chaussée classique,14,,Lianes 5 Sud,,20160829000000,20160829000000,20160829000000,20170215000000,20160829000000,Poteau,,,,Palais de Justice,,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175144
514,360,782,11 rue des Goboles,20131010000000,33440,Sur chaussée norme access,8,,Lianes 7/Spécifique 94,,20010101000000,,20001020000000,20061206000000,20130502000000,Abribus V1,,,,Belloc,1-2038,,,,AMBARES-ET-LAGRAVE,SCOLAIRE,,,,,,,BUS,20170830151000,20170830180640
2937,360,6354,face au 5 rue Gabriel Péri,20121024000000,33110,Sur chaussée classique,8,,Citéis 46,,20100222000000,20100222000000,20100222000000,20111219000000,20100222000000,Poteau,,,,Boutaut,,,,,LE BOUSCAT,,,,,,,,BUS,20170830151000,20170830175136
3710,360,6363,3 rue de la Landille,20100726000000,33290,Sur chaussée classique,8,,,,20100222000000,20100222000000,20100222000000,20100222000000,20100222000000,Poteau,,,,Landille,,,,,BLANQUEFORT,,,,,,,,,20170830151000,20170830171904
3649,360,6364,4 rue de la Landille,20100726000000,33290,Sur chaussée classique,8,,,,20100222000000,20100222000000,20100222000000,20100222000000,20100222000000,Poteau,,,,Landille,,,,,BLANQUEFORT,,,,,,,,,20170830151000,20170830171904
3492,360,6366,avenue du 11 Novembre,20121025000000,33290,Hors chaussée intégral,8,,22,,20100222000000,20100222000000,20100222000000,20120425000000,,Abribus V1,,,,Tujean,6.17,,,,BLANQUEFORT,,,,,,,,BUS,20170830151000,20170830175140
2814,360,636,rue Pasteur (devant la Résidence les Buissonnets),20110929000000,33200,Sur chaussée classique,4,,Lianes 16,,20010101000000,,19990716000000,20101122000000,,Abribus V1,,,,Murat,7-388,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175132
3728,360,6375,quai de la Souys (devant l'AIA),20100805000000,33100,Sur chaussée norme access,6,,28/62/Flexo 38/Résago Bouliac,,20100222000000,20100222000000,20100222000000,20100518000000,20100222000000,Abribus V1,,,,AIA,7-375,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175140
2165,360,6376,1/3 rue de Luxembourg,20100728000000,33290,Sur chaussée classique,4,,,,20100222000000,20100222000000,20100222000000,20100222000000,20100222000000,Poteau,,,,Luxembourg,,,,,BLANQUEFORT,,,,,,,,,20170830151000,20170830171904
2568,360,6377,2 rue de Luxembourg,20100728000000,33290,Sur chaussée classique,4,,,,20100222000000,20100222000000,20100222000000,20100222000000,20100222000000,Poteau,,,,Luxembourg,,,,,BLANQUEFORT,,,,,,,,,20170830151000,20170830171904
1257,360,637,"84/86, boulevard Godard",20050930000000,33300,Hors chaussée intégral,6,,Citéis 46/Lianes 9,,20010101000000,,19990712000000,20050901000000,,Abribus V1 éclairé,,,,Grand Parc,7.05,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175120
1309,360,6380,avenue René Antoune,20100726000000,33320,Sur chaussée classique,8,,Citéis 72,,20100222000000,20100222000000,20100222000000,20100222000000,20100222000000,Poteau,,,,Tilleuls,,,,,EYSINES,,,,,,,,BUS,20170830151000,20170830175120
2939,360,6383,63/65 avenue Thiers,20100806000000,33100,Sur chaussée classique,6,,,,20100222000000,20100222000000,20100308000000,20100222000000,20100222000000,Poteau,,,,Jardin Botanique,,,,,BORDEAUX,,,,,,,,,20170830151000,20170830171904
2941,360,6385,face au 155 avenue Thiers,20121018000000,33100,Sur chaussée classique,6,,,,20100222000000,20101221000000,20100222000000,20120515000000,20100222000000,Poteau,,,,Thiers-Benauge,,,,,BORDEAUX,,,,,,,,,20170830151000,20170830171904
3175,360,6386,allée Serr,20100806000000,33100,Sur chaussée classique,6,,,,20100222000000,20100222000000,20130318000000,20100222000000,20100222000000,Poteau,,,,Stalingrad,,,,,BORDEAUX,,,,,,,,,20170830151000,20170830171904
1693,360,638,boulevard de Feydeau,20121022000000,33370,Sur chaussée norme access,6,,27/Flexo 51 Résa,,20010101000000,20120529000000,20000425000000,20120529000000,20120529000000,Abribus V1- Ev2,,,,Domaine du Gay,3-37,,,,ARTIGUES-PRES-BORDEAUX,SCOLAIRE,OUI,OUI,,,,,BUS,20170830151000,20170830180656
3371,360,6393,quai de la Souys (en face de l'AIA),20100805000000,33100,Sur chaussée norme access,6,,28/62/Flexo 38/Résago Bouliac,,20100521000000,20100521000000,20100521000000,20100521000000,20100521000000,Abribus V1,,,,AIA,7-376,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175136
2955,360,6396,chemin de Mathyadeux,20141017000000,33320,Sur chaussée classique,8,,Spécifique 85,,20100830000000,20100830000000,20100830000000,20150610000000,20100830000000,Poteau,,,,Mathyadeux,,,,,LE TAILLAN-MEDOC,,,,,,,,BUS,20170830151000,20170830175136
3252,360,6397,chemin du Four à Chaux,,33320,Sur chaussée classique,8,,Spécifique 85,,20100830000000,20100830000000,20100830000000,20100830000000,20100830000000,Non matérialisé,,,,Four à Chaux,,,,,LE TAILLAN-MEDOC,,,,,,,,BUS,20170830151000,20170830175136
3222,360,639,29 route de Léognan,20070919000000,33140,Sur chaussée classique,14,,87/Corol 36/Lianes 5 Sud,,20010101000000,,19990818000000,20070705000000,,Abribus V4,,,,Bonnardel,27.38,,,,VILLENAVE-D'ORNON,,,,,,,,BUS,20170830151000,20170830175136
2957,360,6403,137 avenue de l'Hippodrome,20131011000000,33320,Terminus Bus,4,,Citéis 41,,20100222000000,20100222000000,20100222000000,20130717000000,20100222000000,Poteau,,,,Place Florale,,,,,EYSINES,,,,,,,,BUS,20170830151000,20170830175136
2958,360,6404,avenue René Cassin,20110930000000,33700,Hors chaussée intégral,6,,Lianes 1,,20100921000000,20100921000000,20100921000000,20150224000000,20100830000000,Poteau,,,,Aéroport [arrêt de Descente],,,,,MERIGNAC,,,,,,,,BUS,20170830151000,20170830175136
2959,360,6408,allée du Président René Coty,20121016000000,33700,Sur chaussée classique,6,,Citéis 42/Lianes 1/Lianes 11/Spécifique 82/Spécifique 88,,20101001000000,20120507000000,20101001000000,20120904000000,20101101000000,Poteau,,,,René Coty,,,,,MERIGNAC,,,,,,,,BUS,20170830151000,20170830175136
1173,360,6411,face au 2 rue Bernard de Girard,20121030000000,33185,Sur chaussée classique,8,,30,15,20110103000000,20110103000000,20110103000000,20120917000000,20110103000000,Poteau,,,,Bechade,,,,,LE HAILLAN,,,,,,,,BUS,20170830151000,20170830175120
589,360,641,"138/140, boulevard du Président Wilson",20100730000000,33000,Sur chaussée norme access,6,,Lianes 9,,20100222000000,20100222000000,19990712000000,20090408000000,20150218000000,Abribus V1 éclairé,,,,Jeu de Paume,7.169,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175116
2964,360,6422,21 allées Haussmann,20131014000000,33300,Sur chaussée norme access,8,,Corol 32/Lianes 7,,20110328000000,20110328000000,20110328000000,20130903000000,20110328000000,Abribus V1- Ev2,,,,Sousa Mendès,7-427,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175136
297,360,6423,rue Du Bellay,20111006000000,33310,Sur chaussée norme access,8,,Corol 32,,20110328000000,20110328000000,20110328000000,20110328000000,20110328000000,Abribus V2,,,,Du Bellay,17-25,,,,LORMONT,,,,,,,,BUS,20170830151000,20170830175116
1078,360,6424,rue Du Bellay,20111006000000,33310,Sur chaussée norme access,8,,Corol 32,,20110328000000,20110328000000,20110328000000,20110328000000,20110328000000,Abribus V2,,,,Du Bellay,17-24,,,,LORMONT,,,,,,,,BUS,20170830151000,20170830175120
3128,360,6425,rue François Villon,20111006000000,33310,Sur chaussée norme access,8,,93/Corol 32/Spécifique 94/Spécifique 96,,20110328000000,20110328000000,20110328000000,20110328000000,20110328000000,Abribus V1,,,,Hautefort,17-75,,,,LORMONT,,,,,,,,BUS,20170830151000,20170830175136
2961,360,6429,rue Emile Combes (devant l'entreprise SARIA),20121018000000,33270,Sur chaussée classique,6,,28/Résago Bouliac,,,20110110000000,20110110000000,20111206000000,20110110000000,Poteau,,,,Etangs,,,,,FLOIRAC,,,,,,,,BUS,20170830151000,20170830175136
3580,360,7832,route de Canéjan,,33170,Sur chaussée norme access,8,,21/Spécifique 86,,20161123000000,20161123000000,20161123000000,20161123000000,20161123000000,Abribus V1,,,,St Albe,,,,,GRADIGNAN,,,,,,,,BUS,20170830151000,20170830175140
3256,360,7834,avenue du docteur Shinazi (station Tram),,33300,Sur chaussée classique,18,,Navette Matmut,,,,20160917000000,20160917000000,20160917000000,Non matérialisé,,,,Berges de la Garonne,,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175136
1385,360,783,face au 7 rue de Landegrand,19970731000000,33290,Sur chaussée classique,8,,,,20010101000000,,20000927000000,,,Poteau,,,,Le Printemps,,,,,PAREMPUYRE,,,,,,,,,20170830151000,20170830171932
324,360,744,95 avenue de la Boétie,19990825000000,33320,Sur chaussée classique,14,,Corol 37/Lianes 5 Nord/Spécifique 79/Spécifique 85,,20010101000000,,19990902000000,19990503000000,,Abribus V1 non éclairé,,,,Cante-Gric,25.27,,,,LE TAILLAN-MEDOC,,,,,,,,BUS,20170830151000,20170830175116
3148,360,7451,voie d'accès nord du Centre Commercial Bordeaux Lac (Porte de Blaye),,33300,Terminus Bus norme access,8,,Lianes 7,,20150608000000,20150608000000,20150608000000,20150608000000,20150608000000,Abribus V1,,,,Centre Commercial du Lac,7-434,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175136
3149,360,7452,voie d'accès nord du Centre Commercial Bordeaux Lac (Porte de Blaye),,33300,Terminus Bus norme access,14,,Lianes 15,,20150608000000,20150608000000,20150608000000,20150608000000,20150608000000,Abribus V1,,,,Centre Commercial du Lac,7-433,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175136
4002,360,7718,rue du Dehez,,33290,Quai Tramway,11,,C,,20161217000000,20161217000000,20161217000000,,20161217000000,,,,,FRANKTON,,,,,BLANQUEFORT,,,,,,,,TRAM,20170830151000,20170830175144
1951,360,756,avenue du Maréchal de Lattre de Tassigny,20060719000000,33130,Hors chaussée semi-intégré,6,,Citéis 43/Corol 36/Lianes 11,,20010101000000,20060228000000,19990705000000,20060228000000,,Abribus V2 non éclairé,,,,Bibliothèque,5.53,,,,BEGLES,,,,,,,,BUS,20170830151000,20170830175128
3912,360,7719,rue de la Gare,,33290,Quai Tramway,11,,C,,20161217000000,20161217000000,20161217000000,,20161217000000,,,,,GARE DE BLANQUEFORT,,,,,BLANQUEFORT,,,,,,,,TRAM,20170830151000,20170830175140
2140,360,601,12 avenue de Merignac,20060725000000,33700,Sur chaussée classique,6,,Lianes 1,,20010101000000,,19990804000000,20051207000000,,Abribus V4 non éclairé,,,,Mac Carthy,18.134,,,,MERIGNAC,,,,,,,,BUS,20170830151000,20170830175128
885,360,604,"81, boulevard Pierre 1er",20050930000000,33000,Sur chaussée norme access,6,,Lianes 9,,20010101000000,,19990712000000,20050901000000,20170619000000,Abribus V1 éclairé,,,,Mandron,7.297,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175120
461,360,605,rue Pierre Ramond,20060804000000,33160,Sur chaussée classique,8,,71/Flexo 55 Résa,,20010101000000,20050901000000,20000509000000,20060411000000,,Abribus V1 non éclairé,,,,Gelès,23.42,,,,SAINT-MEDARD-EN-JALLES,,,,,,,,BUS,20170830151000,20170830175116
3025,360,606,rue Charles Chaigneau,20131014000000,33100,Sur chaussée norme access,8,,91/92/Citéis 45 DPC/Corol 32/Flexo 50/Lianes 7,,20010101000000,20130318000000,20000201000000,20130318000000,20130318000000,Abribus V1- Ev2,,,,Chantiers de la Garonne,7-21,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175136
2518,360,609,47 avenue de Magonty,20141023000000,33600,Sur chaussée norme access,14,,23,,20010101000000,,19990823000000,20140610000000,20140610000000,Abribus V2,,,,Merle,20-167,,,,PESSAC,SCOLAIRE,OUI,OUI,,,,,BUS,20170830151000,20170830180708
2141,360,610,23 rue Fernand Coin,20070919000000,33140,Sur chaussée classique,14,,Corol 36/Lianes 15,,20010101000000,,19990818000000,20060907000000,,Abribus V1 non éclairé,,,,Coin,27.79,,,,VILLENAVE-D'ORNON,SCOLAIRE,,,,,,,BUS,20170830151000,20170830180704
1088,360,614,26 rue Paul Langevin,20131009000000,33700,Sur chaussée classique,6,,,,20010101000000,,20110905000000,20150130000000,,Non matérialisé,,,,Langevin,,,,,MERIGNAC,,,,,,,,,20170830151000,20170830171904
989,360,618,23 av. Desclaux,20121022000000,33370,Sur chaussée norme access,6,,64/Citéis 63/Flexo 51 Résa,,20010101000000,,20000425000000,,20111029000000,Poteau,,,,Desclaux,,,,,ARTIGUES-PRES-BORDEAUX,,,,,,,,BUS,20170830151000,20170830175120
1002,360,61,face au 10 rue Bernède,20060726000000,33185,Sur chaussée classique,8,,30,,20010101000000,20051129000000,19990830000000,20051129000000,,Abribus V1 non éclairé,,,,Bernède,16.24,,,,LE HAILLAN,SCOLAIRE,,,,,,,BUS,20170830151000,20170830180648
1101,360,621,place Vettiner,19970717000000,33270,Sur chaussée classique,6,,62/Flexo 38/Flexo 52/Résago Bouliac,,20010101000000,,20000128000000,,,Poteau,,,,Vettiner,,,,,BOULIAC,,,,,,,,BUS,20170830151000,20170830175120
2143,360,623,25 rue Alexis Puyo,19970723000000,33160,Sur chaussée classique,8,,71/Flexo 55 Résa,,20010101000000,,20000509000000,,,Poteau,,,,Métairie,,,,,SAINT-MEDARD-EN-JALLES,,,,,,,,BUS,20170830151000,20170830175128
2726,360,624,248/252 rue de Bègles,19970702000000,33800,Sur chaussée classique,14,,Lianes 15,,20010101000000,,19991118000000,,,Poteau,,,,Caserne Nansouty,,,,,BORDEAUX,,,,,,,,BUS,20170830151000,20170830175132
